ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.40893,-0.08523,9.89353,0.49033,-0.04086,9.80665,23.94,17.16,-82.98,300.649,0.238,-2.862,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1213,2017-04-06 09:11:05:365
0.40893,-0.08523,9.89353,0.47671,-0.05448,9.80665,24.0,17.46,-82.86,300.649,0.238,-2.862,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1223,2017-04-06 09:11:05:375
0.40893,-0.08523,9.89353,0.47671,-0.05448,9.80665,24.0,17.46,-82.86,300.649,0.238,-2.862,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1233,2017-04-06 09:11:05:385
0.543,-0.00862,9.59458,0.47671,-0.05448,9.80665,24.12,17.28,-82.74,300.649,0.238,-2.862,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1244,2017-04-06 09:11:05:396
0.3802,-0.07566,9.97761,0.47671,-0.05448,9.80665,24.12,17.28,-82.74,300.649,0.238,-2.862,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1254,2017-04-06 09:11:05:406
0.3802,-0.07566,9.97761,0.47671,-0.04086,9.80665,24.12,17.28,-82.8,300.579,0.318,-2.783,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1263,2017-04-06 09:11:05:415
0.57174,-0.08523,9.62261,0.47671,-0.04086,9.80665,24.12,17.28,-82.8,300.579,0.318,-2.783,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1274,2017-04-06 09:11:05:426
0.57174,-0.08523,9.62261,0.47671,-0.05448,9.80665,24.12,17.28,-82.44,300.579,0.318,-2.783,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1284,2017-04-06 09:11:05:436
0.33232,-0.10439,9.98696,0.46309,-0.05448,9.80665,24.3,17.4,-82.74,300.579,0.318,-2.783,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1294,2017-04-06 09:11:05:446
0.33232,-0.10439,9.98696,0.46309,-0.05448,9.80665,24.3,17.4,-82.74,300.579,0.318,-2.783,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1304,2017-04-06 09:11:05:456
0.33232,-0.10439,9.98696,0.46309,-0.05448,9.80665,24.3,17.4,-82.74,300.579,0.318,-2.783,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1313,2017-04-06 09:11:05:465
0.33232,-0.10439,9.98696,0.46309,-0.05448,9.80665,24.3,17.4,-82.74,300.579,0.318,-2.783,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1323,2017-04-06 09:11:05:475
0.56216,-0.02777,9.54787,0.46309,-0.05448,9.80665,24.12,17.4,-82.62,300.68,0.318,-2.704,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1334,2017-04-06 09:11:05:486
0.29401,-0.19058,10.33262,0.44947,-0.05448,9.80665,24.18,17.52,-83.16,300.68,0.318,-2.704,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1344,2017-04-06 09:11:05:496
0.29401,-0.19058,10.33262,0.44947,-0.05448,9.80665,24.18,17.52,-83.16,300.68,0.318,-2.704,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1354,2017-04-06 09:11:05:506
0.60047,0.09673,9.21154,0.44947,-0.05448,9.80665,23.7,17.28,-82.98,300.68,0.318,-2.704,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1363,2017-04-06 09:11:05:515
0.60047,0.09673,9.21154,0.44947,-0.05448,9.80665,23.7,17.28,-82.98,300.68,0.318,-2.704,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1374,2017-04-06 09:11:05:526
0.20782,-0.23846,10.21117,0.44947,-0.05448,9.80665,24.12,17.1,-82.98,300.782,0.318,-2.624,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1383,2017-04-06 09:11:05:535
0.20782,-0.23846,10.21117,0.44947,-0.05448,9.80665,24.42,17.28,-82.98,300.782,0.318,-2.624,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1393,2017-04-06 09:11:05:545
0.59089,0.08715,9.23957,0.44947,-0.05448,9.80665,24.42,17.28,-82.98,300.782,0.318,-2.624,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1406,2017-04-06 09:11:05:558
0.59089,0.08715,9.23957,0.44947,-0.05448,9.80665,24.12,17.1,-82.5,300.782,0.318,-2.624,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1413,2017-04-06 09:11:05:565
0.32274,-0.13312,10.34197,0.44947,-0.05448,9.80665,24.12,17.1,-82.5,300.782,0.318,-2.624,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1423,2017-04-06 09:11:05:575
0.32274,-0.13312,10.34197,0.44947,-0.05448,9.80665,24.3,17.34,-82.98,300.782,0.318,-2.624,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1434,2017-04-06 09:11:05:586
0.56216,0.04884,9.2676,0.43585,-0.05448,9.80665,24.42,17.34,-83.28,300.782,0.318,-2.624,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1443,2017-04-06 09:11:05:595
0.56216,0.04884,9.2676,0.43585,-0.05448,9.80665,24.42,17.34,-83.28,300.782,0.318,-2.624,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1453,2017-04-06 09:11:05:605
0.30358,-0.20016,10.31394,0.43585,-0.05448,9.80665,24.3,17.4,-83.46,300.782,0.318,-2.624,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1463,2017-04-06 09:11:05:615
0.64835,-0.00862,9.60392,0.43585,-0.05448,9.80665,24.3,17.4,-83.46,300.782,0.318,-2.624,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1474,2017-04-06 09:11:05:626
0.64835,-0.00862,9.60392,0.43585,-0.04086,9.80665,24.6,17.46,-83.58,299.951,0.318,-2.545,47.2055,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1483,2017-04-06 09:11:05:635
0.59089,-0.08523,9.97761,0.43585,-0.04086,9.80665,24.6,17.46,-83.58,299.951,0.318,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1493,2017-04-06 09:11:05:645
0.59089,-0.08523,9.97761,0.43585,-0.04086,9.80665,24.72,17.4,-83.64,299.951,0.318,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1504,2017-04-06 09:11:05:656
0.59089,-0.0182,9.54787,0.43585,-0.04086,9.80665,24.72,17.4,-83.64,299.951,0.318,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1514,2017-04-06 09:11:05:666
0.64835,0.13503,9.25826,0.43585,-0.04086,9.80665,24.42,17.46,-83.7,301.011,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1528,2017-04-06 09:11:05:680
0.64835,0.13503,9.25826,0.43585,-0.04086,9.80665,24.42,17.46,-83.7,301.011,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1533,2017-04-06 09:11:05:685
0.3802,-0.11396,10.22986,0.43585,-0.04086,9.80665,24.66,17.28,-83.82,301.011,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1543,2017-04-06 09:11:05:695
0.3802,-0.11396,10.22986,0.43585,-0.04086,9.80665,24.66,17.28,-83.82,301.011,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1554,2017-04-06 09:11:05:706
0.59089,-0.02777,9.53852,0.43585,-0.04086,9.80665,24.78,16.98,-83.7,300.123,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1564,2017-04-06 09:11:05:716
0.59089,-0.02777,9.53852,0.43585,-0.04086,9.80665,24.78,16.98,-83.7,300.123,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1574,2017-04-06 09:11:05:726
0.56216,0.05842,9.96827,0.43585,-0.04086,9.80665,24.9,17.16,-83.7,300.123,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1584,2017-04-06 09:11:05:736
0.29401,-0.22889,10.33262,0.43585,-0.04086,9.80665,24.9,17.16,-83.7,300.123,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1594,2017-04-06 09:11:05:746
0.29401,-0.22889,10.33262,0.43585,-0.04086,9.80665,25.08,17.1,-83.58,300.123,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1605,2017-04-06 09:11:05:757
0.29401,-0.22889,10.33262,0.43585,-0.04086,9.80665,25.08,17.1,-83.58,300.123,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1614,2017-04-06 09:11:05:766
0.61962,0.068,9.25826,0.43585,-0.04086,9.80665,24.72,17.28,-83.64,300.123,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1623,2017-04-06 09:11:05:775
0.30358,-0.19058,10.31394,0.43585,-0.04086,9.80665,24.72,17.28,-83.64,300.123,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1634,2017-04-06 09:11:05:786
0.30358,-0.19058,10.31394,0.43585,-0.04086,9.80665,24.72,17.28,-83.64,300.123,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1643,2017-04-06 09:11:05:795
0.52385,0.05842,9.24891,0.43585,-0.04086,9.80665,24.72,17.4,-82.86,300.168,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1653,2017-04-06 09:11:05:805
0.52385,0.05842,9.24891,0.43585,-0.04086,9.80665,24.72,17.4,-82.86,300.168,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1663,2017-04-06 09:11:05:815
0.52385,0.05842,9.24891,0.43585,-0.04086,9.80665,24.78,17.1,-82.5,300.168,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1673,2017-04-06 09:11:05:825
0.20782,-0.20973,10.32328,0.43585,-0.04086,9.80665,24.78,17.1,-82.5,300.168,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1683,2017-04-06 09:11:05:835
0.55258,0.07757,9.27694,0.43585,-0.04086,9.80665,24.96,17.04,-82.26,300.213,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1694,2017-04-06 09:11:05:846
0.30358,-0.19058,10.25789,0.44947,-0.04086,9.80665,24.96,17.1,-82.38,300.213,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1707,2017-04-06 09:11:05:859
0.30358,-0.19058,10.25789,0.44947,-0.04086,9.80665,24.96,17.1,-82.38,300.213,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1715,2017-04-06 09:11:05:867
0.30358,-0.19058,10.25789,0.44947,-0.04086,9.80665,24.96,17.1,-82.38,300.213,0.238,-2.545,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1724,2017-04-06 09:11:05:876
0.543,0.04884,9.23957,0.44947,-0.04086,9.80665,24.78,16.92,-82.92,300.07,0.238,-2.624,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1734,2017-04-06 09:11:05:886
0.543,0.04884,9.23957,0.44947,-0.04086,9.80665,24.42,17.16,-83.28,300.07,0.238,-2.624,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1746,2017-04-06 09:11:05:898
0.20782,-0.21931,10.36999,0.44947,-0.04086,9.80665,24.42,17.16,-83.28,300.07,0.238,-2.624,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1754,2017-04-06 09:11:05:906
0.20782,-0.21931,10.36999,0.44947,-0.04086,9.80665,24.36,16.98,-83.52,300.07,0.238,-2.624,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1764,2017-04-06 09:11:05:916
0.59089,0.09673,9.24891,0.44947,-0.04086,9.80665,24.36,16.98,-83.52,300.07,0.238,-2.624,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1774,2017-04-06 09:11:05:926
0.59089,0.09673,9.24891,0.44947,-0.04086,9.80665,24.54,17.22,-83.52,300.024,0.238,-2.624,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1784,2017-04-06 09:11:05:936
0.24612,-0.23846,10.32328,0.44947,-0.04086,9.80665,24.54,17.22,-83.52,300.024,0.238,-2.624,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1794,2017-04-06 09:11:05:946
0.24612,-0.23846,10.32328,0.44947,-0.04086,9.80665,24.6,17.4,-83.22,300.024,0.238,-2.624,47.0426,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1804,2017-04-06 09:11:05:956
0.59089,0.02969,9.18352,0.44947,-0.04086,9.80665,24.6,17.4,-83.22,300.024,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1814,2017-04-06 09:11:05:966
0.47597,-0.12354,9.87485,0.44947,-0.04086,9.80665,25.02,17.4,-82.56,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1824,2017-04-06 09:11:05:976
0.47597,-0.12354,9.87485,0.44947,-0.04086,9.80665,25.02,17.4,-82.56,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1833,2017-04-06 09:11:05:985
0.60047,-0.03735,9.65998,0.44947,-0.04086,9.80665,24.9,17.34,-82.62,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1843,2017-04-06 09:11:05:995
0.60047,-0.03735,9.65998,0.44947,-0.04086,9.80665,24.9,17.34,-82.62,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1853,2017-04-06 09:11:06:005
0.42808,-0.0565,9.87485,0.44947,-0.04086,9.80665,24.84,16.98,-82.62,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1864,2017-04-06 09:11:06:016
0.23655,-0.19058,10.18315,0.44947,-0.04086,9.80665,24.84,16.98,-82.62,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1875,2017-04-06 09:11:06:027
0.23655,-0.19058,10.18315,0.44947,-0.04086,9.80665,25.08,17.04,-82.8,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1884,2017-04-06 09:11:06:036
0.56216,0.07757,9.25826,0.44947,-0.04086,9.80665,25.08,17.04,-82.8,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1894,2017-04-06 09:11:06:046
0.56216,0.07757,9.25826,0.46309,-0.04086,9.80665,24.9,16.8,-82.74,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1904,2017-04-06 09:11:06:056
0.24612,-0.14269,10.33262,0.46309,-0.04086,9.80665,24.9,16.8,-82.74,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1914,2017-04-06 09:11:06:066
0.24612,-0.14269,10.33262,0.46309,-0.04086,9.80665,25.02,16.8,-82.02,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1923,2017-04-06 09:11:06:075
0.53343,-0.02777,9.71603,0.46309,-0.04086,9.80665,25.02,16.8,-82.02,300.07,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1933,2017-04-06 09:11:06:085
0.42808,-0.09481,9.83748,0.46309,-0.04086,9.80665,25.26,16.8,-81.54,300.019,0.238,-2.704,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1943,2017-04-06 09:11:06:095
0.42808,-0.09481,9.83748,0.46309,-0.04086,9.80665,25.26,16.8,-81.54,300.019,0.238,-2.704,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1953,2017-04-06 09:11:06:105
0.57174,-0.06608,9.66932,0.44947,-0.04086,9.80665,24.9,16.62,-81.24,300.019,0.238,-2.704,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1963,2017-04-06 09:11:06:115
0.57174,-0.06608,9.66932,0.44947,-0.04086,9.80665,24.9,16.62,-81.24,300.019,0.238,-2.704,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1973,2017-04-06 09:11:06:125
0.61004,0.11588,9.22089,0.44947,-0.04086,9.80665,25.08,16.86,-81.3,300.162,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1987,2017-04-06 09:11:06:139
0.22697,-0.20016,10.3046,0.44947,-0.04086,9.80665,25.08,16.86,-81.3,300.162,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,1994,2017-04-06 09:11:06:146
0.22697,-0.20016,10.3046,0.44947,-0.04086,9.80665,24.84,16.56,-81.78,300.162,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2004,2017-04-06 09:11:06:156
0.61004,0.068,9.23957,0.44947,-0.04086,9.80665,24.72,16.5,-81.78,300.162,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2013,2017-04-06 09:11:06:165
0.61004,0.068,9.23957,0.44947,-0.04086,9.80665,24.72,16.5,-81.78,300.162,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2023,2017-04-06 09:11:06:175
0.22697,-0.21931,10.28591,0.44947,-0.04086,9.80665,24.54,16.8,-81.54,300.116,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2038,2017-04-06 09:11:06:190
0.22697,-0.21931,10.28591,0.44947,-0.04086,9.80665,24.54,16.8,-81.54,300.116,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2043,2017-04-06 09:11:06:195
0.59089,0.04884,9.25826,0.44947,-0.04086,9.80665,24.12,16.44,-81.54,300.116,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2053,2017-04-06 09:11:06:205
0.59089,0.04884,9.25826,0.44947,-0.04086,9.80665,24.12,16.44,-81.54,300.116,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2063,2017-04-06 09:11:06:215
0.22697,-0.19058,10.32328,0.44947,-0.04086,9.80665,23.88,16.38,-81.6,300.116,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2078,2017-04-06 09:11:06:230
0.22697,-0.19058,10.32328,0.44947,-0.04086,9.80665,23.94,16.56,-81.6,301.003,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2084,2017-04-06 09:11:06:236
0.55258,0.08715,9.31431,0.44947,-0.04086,9.80665,23.76,16.5,-81.48,301.003,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2094,2017-04-06 09:11:06:246
0.55258,0.08715,9.31431,0.44947,-0.04086,9.80665,23.76,16.5,-81.48,301.003,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2103,2017-04-06 09:11:06:255
0.2557,-0.20973,10.26723,0.44947,-0.04086,9.80665,23.58,16.38,-81.6,301.003,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2117,2017-04-06 09:11:06:269
0.2557,-0.20973,10.26723,0.44947,-0.04086,9.80665,23.58,16.38,-81.6,301.003,0.238,-2.624,45.4995,39.35116,16.223936,854.839,NaN,1.584,103.22581,0.0,10 / 19,2124,2017-04-06 09:11:06:276
0.543,-0.06608,9.8188,0.44947,-0.04086,9.80665,24.06,16.56,-81.48,301.051,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2134,2017-04-06 09:11:06:286
0.543,-0.06608,9.8188,0.44947,-0.04086,9.80665,24.06,16.56,-81.48,301.051,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2144,2017-04-06 09:11:06:296
0.26528,-0.21931,10.3046,0.44947,-0.04086,9.80665,24.48,16.86,-81.42,301.051,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2154,2017-04-06 09:11:06:306
0.26528,-0.21931,10.3046,0.44947,-0.04086,9.80665,24.48,16.86,-81.42,301.051,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2164,2017-04-06 09:11:06:316
0.61962,0.09673,9.33299,0.44947,-0.04086,9.80665,24.36,17.04,-82.02,301.003,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2174,2017-04-06 09:11:06:326
0.61962,0.09673,9.33299,0.44947,-0.04086,9.80665,24.36,17.04,-82.02,301.003,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2184,2017-04-06 09:11:06:336
0.2557,-0.20973,10.22052,0.44947,-0.04086,9.80665,24.9,17.4,-82.38,301.003,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2193,2017-04-06 09:11:06:345
0.2557,-0.20973,10.22052,0.44947,-0.04086,9.80665,24.9,17.4,-82.38,301.003,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2203,2017-04-06 09:11:06:355
0.61962,0.068,9.23957,0.44947,-0.04086,9.80665,24.78,17.7,-82.5,301.585,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2213,2017-04-06 09:11:06:365
0.61962,0.068,9.23957,0.44947,-0.04086,9.80665,24.78,17.7,-82.5,301.585,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2223,2017-04-06 09:11:06:375
0.42808,-0.03735,9.72537,0.43585,-0.05448,9.80665,24.78,17.52,-82.74,301.585,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2233,2017-04-06 09:11:06:385
0.5047,-0.0565,9.74406,0.43585,-0.05448,9.80665,25.32,17.64,-82.56,301.585,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2243,2017-04-06 09:11:06:395
0.5047,-0.0565,9.74406,0.43585,-0.05448,9.80665,25.32,17.64,-82.56,301.585,0.238,-2.624,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2253,2017-04-06 09:11:06:405
0.44724,-0.04693,9.74406,0.43585,-0.05448,9.80665,25.26,17.22,-81.48,300.091,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2263,2017-04-06 09:11:06:415
0.44724,-0.04693,9.74406,0.43585,-0.05448,9.80665,25.26,17.22,-81.48,300.091,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2273,2017-04-06 09:11:06:425
0.52385,-0.0565,9.8188,0.43585,-0.05448,9.80665,25.14,17.1,-81.72,300.091,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2283,2017-04-06 09:11:06:435
0.52385,-0.0565,9.8188,0.43585,-0.05448,9.80665,25.14,17.1,-81.72,300.091,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2294,2017-04-06 09:11:06:446
0.43766,-0.08523,9.77208,0.43585,-0.05448,9.80665,25.2,16.8,-81.84,300.045,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2304,2017-04-06 09:11:06:456
0.43766,-0.08523,9.77208,0.43585,-0.05448,9.80665,25.2,16.8,-81.84,300.045,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2314,2017-04-06 09:11:06:466
0.58131,-0.09481,9.87485,0.43585,-0.05448,9.80665,24.78,16.62,-81.6,300.045,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2324,2017-04-06 09:11:06:476
0.58131,-0.09481,9.87485,0.43585,-0.05448,9.80665,24.78,16.62,-81.6,300.045,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2334,2017-04-06 09:11:06:486
0.46639,-0.0565,9.76274,0.43585,-0.05448,9.80665,24.6,16.74,-82.02,300.045,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2344,2017-04-06 09:11:06:496
0.46639,-0.0565,9.76274,0.43585,-0.05448,9.80665,24.6,16.74,-82.02,300.045,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2354,2017-04-06 09:11:06:506
0.52385,-0.06608,9.71603,0.43585,-0.05448,9.80665,24.66,16.62,-81.78,300.045,0.318,-2.545,45.9587,39.35114,16.22398,835.484,NaN,2.772,100.0,300.1,10 / 19,2364,2017-04-06 09:11:06:516
